t,mx,my,mz,mqx,mqy,mqz,mqw,m_error,ex,ey,ez,eqx,eqy,eqz,eqw,vx,vy,vz,ax,ay,az,sx,sy,sz,p,q,r,m1,m2,m3,m4,vbat,armed,flying,tumbled,locked,crashed,agent_id
31948,-0.09203024953603745,0.04735390469431877,1.018251657485962,-0.004953988827764988,0.0006853581289760768,-0.4640756845474243,-0.885781466960907,0.0006782670388929546,-0.091,0.045,1.018,0.002767541217951262,0.0,0.4635631540068364,0.8860595594895644,-0.013,0.003,-0.009,0.015,-0.068,9.75,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.01,0.03,0.046,0.6927748531319142,0.8111238269626917,0.712443732356756,0.8198672465094987,3.235,True,True,False,False,False,CF_2
1776181429.4299335,-0.09225364774465561,0.04767078161239624,1.0180975198745728,-0.0051267254166305065,0.0008229491068050265,-0.46465978026390076,-0.8854740858078003,0.0006811743951402605,-0.091,0.045,1.018,0.002767541217951262,0.0,0.4635631540068364,0.8860595594895644,-0.013,0.003,-0.009,0.015,-0.068,9.75,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.01,0.03,0.046,0.6856641489280537,0.8097352559700923,0.7243457694361791,0.821911955443656,3.235,True,True,False,False,False,CF_2
1776181429.4384978,-0.09235123544931412,0.04784959927201271,1.018020510673523,-0.005112810991704464,0.0010749808279797435,-0.4648109972476959,-0.8853946328163147,0.0006844621966592968,-0.091,0.046,1.018,0.004151311826926893,-0.0,0.4635631540068364,0.8860541568422043,-0.013,0.003,-0.009,0.015,-0.068,9.75,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.01,0.03,0.046,0.6856641489280537,0.8097352559700923,0.7243457694361791,0.821911955443656,3.235,True,True,False,False,False,CF_2
1776181429.4557724,-0.09258030354976654,0.04818948358297348,1.017835259437561,-0.005259494297206402,0.001454380457289517,-0.46517106890678406,-0.885204017162323,0.0006850826321169734,-0.092,0.046,1.018,0.004151311826926893,-0.0,0.464946924615812,0.885328822472427,-0.013,0.003,-0.009,0.015,-0.068,9.75,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.01,0.03,0.046,0.6856641489280537,0.8097352559700923,0.7243457694361791,0.821911955443656,3.235,True,True,False,False,False,CF_2
1776181429.4715648,-0.09279432147741318,0.04852106422185898,1.0176552534103394,-0.006121061276644468,0.001299536321312189,-0.4654119610786438,-0.8850720524787903,0.0007007270469330251,-0.092,0.046,1.018,0.004151311826926893,-0.0,0.464946924615812,0.885328822472427,-0.011,0.003,-0.013,0.03,0.004,9.768,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.048,0.028,0.053,0.7132524605172809,0.8247501335164416,0.7034256504158084,0.8070191500724804,3.235,True,True,False,False,False,CF_2
1776181429.4879954,-0.09300066530704498,0.04884953424334526,1.0173765420913696,-0.006647965870797634,0.0016389972297474742,-0.465781569480896,-0.8848732709884644,0.0006898100837133825,-0.092,0.047,1.017,0.004151311826926893,-0.0,0.464946924615812,0.885328822472427,-0.011,0.003,-0.013,0.03,0.004,9.768,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.048,0.028,0.053,0.7132524605172809,0.8247501335164416,0.7034256504158084,0.8070191500724804,3.235,True,True,False,False,False,CF_2
1776181429.5048933,-0.09316766262054443,0.04919867217540741,1.0172104835510254,-0.006587852258235216,0.00012322215479798615,-0.46604663133621216,-0.884735643863678,0.0006873959209769964,-0.092,0.047,1.017,0.004151311826926893,-0.0,0.464946924615812,0.885328822472427,-0.011,0.003,-0.013,0.03,0.004,9.768,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.048,0.028,0.053,0.7132524605172809,0.8247501335164416,0.7034256504158084,0.8070191500724804,3.235,True,True,False,False,False,CF_2
32049,-0.09329938143491745,0.049488335847854614,1.0170594453811646,-0.005847371183335781,-0.00015485512267332524,-0.46648409962654114,-0.8845102190971375,0.0006990467663854361,-0.092,0.048,1.017,0.005535082435902524,-0.0,0.4663306952247877,0.8845931525586177,-0.01,0.001,-0.016,0.57,-0.354,9.833,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.008,-0.018,0.041,0.7012741283283741,0.8156252384222171,0.7172350652323186,0.8180209048599985,3.235,True,True,False,False,False,CF_2
32075,-0.09348198771476746,0.04982362315058708,1.0168062448501587,-0.006658966653048992,-4.780627932632342e-05,-0.46657347679138184,-0.8844573497772217,0.0007070855936035514,-0.093,0.048,1.016,0.005535082435902524,-0.0,0.4663306952247877,0.8845931525586177,-0.01,0.001,-0.016,0.57,-0.354,9.833,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.008,-0.018,0.041,0.7012741283283741,0.8156252384222171,0.7172350652323186,0.8180209048599985,3.235,True,True,False,False,False,CF_2
1776181429.5550125,-0.09366218745708466,0.05015411600470543,1.0165698528289795,-0.006621342618018389,0.00012402904394548386,-0.46685439348220825,-0.8843094706535339,0.0007051688153296709,-0.093,0.048,1.016,0.005535082435902524,-0.0,0.4663306952247877,0.8845931525586177,-0.01,0.001,-0.016,0.57,-0.354,9.833,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.008,-0.018,0.041,0.7012741283283741,0.8156252384222171,0.7172350652323186,0.8180209048599985,3.235,True,True,False,False,False,CF_2
